,timestamp,idx,side,level,price,qty,filled,V_before,V_above,V_same,own_better,V_above_total,market_sell_volume,remaining_volume,volume_changed,order_refreshed,obp,best_bid,best_ask,spread,V_below,V_below_total,market_buy_volume
28,1748699404,4,sell,2,0.21109999999999998,200.0,0.0,100.0,,0.0,100.0,,,0.0,False,False,,0.2111,0.2112,9.999999999998899e-05,0.0,100.0,0.0
29,1748699404,4,sell,3,0.2112,400.0,0.0,9308.9,,9008.9,300.0,,,0.0,False,False,,0.2111,0.2112,9.999999999998899e-05,0.0,300.0,0.0
30,1748699405,5,buy,1,0.2109,100.0,0.0,99394.4,47432.899999999994,51961.5,0.0,47432.899999999994,0.0,0.0,False,True,0.8195321437995164,0.2111,0.2112,9.999999999998899e-05,,,
31,1748699405,5,buy,2,0.21080000000000002,200.0,0.0,179156.09999999998,99394.4,79661.7,100.0,99494.4,0.0,0.0,False,True,0.8195321437995164,0.2111,0.2112,9.999999999998899e-05,,,
32,1748699405,5,buy,3,0.2107,400.0,0.0,250589.6,179056.1,71233.5,300.0,179356.1,0.0,0.0,False,True,0.8195321437995164,0.2111,0.2112,9.999999999998899e-05,,,
33,1748699405,5,sell,1,0.211,100.0,0.0,0.0,,0.0,0.0,,,0.0,False,True,0.8195321437995164,0.2111,0.2112,9.999999999998899e-05,0.0,0.0,0.0
34,1748699405,5,sell,2,0.21109999999999998,200.0,0.0,100.0,,0.0,100.0,,,0.0,False,True,0.8195321437995164,0.2111,0.2112,9.999999999998899e-05,0.0,100.0,0.0
35,1748699405,5,sell,3,0.2112,400.0,0.0,9308.9,,9008.9,300.0,,,0.0,False,True,0.8195321437995164,0.2111,0.2112,9.999999999998899e-05,0.0,300.0,0.0
36,1748699406,6,buy,1,0.2109,100.0,0.0,77223.70000000001,35774.4,41449.3,0.0,35774.4,0.0,0.0,False,False,0.8012082100025184,0.2111,0.2112,9.999999999998899e-05,,,
37,1748699406,6,buy,2,0.21080000000000002,200.0,0.0,142458.4,77223.7,65134.7,100.0,77323.7,0.0,0.0,False,False,0.8012082100025184,0.2111,0.2112,9.999999999998899e-05,,,
38,1748699406,6,buy,3,0.2107,400.0,0.0,221652.09999999998,142358.4,78993.7,300.0,142658.4,0.0,0.0,False,False,0.8012082100025184,0.2111,0.2112,9.999999999998899e-05,,,
39,1748699406,6,sell,1,0.211,100.0,0.0,0.0,,0.0,0.0,,,0.0,False,False,0.8012082100025184,0.2111,0.2112,9.999999999998899e-05,0.0,0.0,0.0
40,1748699406,6,sell,2,0.21109999999999998,200.0,0.0,100.0,,0.0,100.0,,,0.0,False,False,0.8012082100025184,0.2111,0.2112,9.999999999998899e-05,0.0,100.0,0.0
41,1748699406,6,sell,3,0.2112,400.0,0.0,21495.6,,21195.6,300.0,,,0.0,False,False,0.8012082100025184,0.2111,0.2112,9.999999999998899e-05,0.0,300.0,0.0
42,1748699407,7,buy,1,0.2109,100.0,0.0,77223.70000000001,35774.4,41449.3,0.0,35774.4,0.0,0.0,False,False,0.7660120489150096,0.2111,0.2112,9.999999999998899e-05,,,
43,1748699407,7,buy,2,0.21080000000000002,200.0,0.0,142458.4,77223.7,65134.7,100.0,77323.7,0.0,0.0,False,False,0.7660120489150096,0.2111,0.2112,9.999999999998899e-05,,,
44,1748699407,7,buy,3,0.2107,400.0,0.0,221652.09999999998,142358.4,78993.7,300.0,142658.4,0.0,0.0,False,False,0.7660120489150096,0.2111,0.2112,9.999999999998899e-05,,,
45,1748699407,7,sell,1,0.211,100.0,62.3,0.0,,0.0,0.0,,,62.3,True,False,0.7660120489150096,0.2111,0.2112,9.999999999998899e-05,0.0,0.0,62.3
46,1748699407,7,sell,2,0.21109999999999998,200.0,0.0,37.7,,0.0,37.7,,,0.0,True,False,0.7660120489150096,0.2111,0.2112,9.999999999998899e-05,0.0,37.7,62.3
47,1748699407,7,sell,3,0.2112,400.0,0.0,21433.3,,21195.6,237.7,,,0.0,True,False,0.7660120489150096,0.2111,0.2112,9.999999999998899e-05,0.0,237.7,62.3
48,1748699408,8,buy,1,0.2109,100.0,0.0,85561.8,44112.5,41449.3,0.0,44112.5,0.0,0.0,False,False,0.7359973111828865,0.2111,0.2112,9.999999999998899e-05,,,
49,1748699408,8,buy,2,0.21080000000000002,200.0,0.0,150796.5,85561.8,65134.7,100.0,85661.8,0.0,0.0,False,False,0.7359973111828865,0.2111,0.2112,9.999999999998899e-05,,,
50,1748699408,8,buy,3,0.2107,400.0,0.0,229990.2,150696.5,78993.7,300.0,150996.5,0.0,0.0,False,False,0.7359973111828865,0.2111,0.2112,9.999999999998899e-05,,,
51,1748699408,8,sell,1,0.211,37.7,0.0,0.0,,0.0,0.0,,,-62.3,True,False,0.7359973111828865,0.2111,0.2112,9.999999999998899e-05,0.0,0.0,-62.3
52,1748699408,8,sell,2,0.21109999999999998,200.0,0.0,37.7,,0.0,37.7,,,-62.3,True,False,0.7359973111828865,0.2111,0.2112,9.999999999998899e-05,0.0,37.7,-62.3
53,1748699408,8,sell,3,0.2112,400.0,0.0,19553.3,,19315.6,237.7,,,-62.3,True,False,0.7359973111828865,0.2111,0.2112,9.999999999998899e-05,0.0,237.7,-62.3
54,1748699409,9,buy,1,0.2109,100.0,0.0,85561.8,44112.5,41449.3,0.0,44112.5,0.0,0.0,False,False,0.7000703609549795,0.2111,0.2112,9.999999999998899e-05,,,
55,1748699409,9,buy,2,0.21080000000000002,200.0,0.0,150796.5,85561.8,65134.7,100.0,85661.8,0.0,0.0,False,False,0.7000703609549795,0.2111,0.2112,9.999999999998899e-05,,,
56,1748699409,9,buy,3,0.2107,400.0,0.0,229990.2,150696.5,78993.7,300.0,150996.5,0.0,0.0,False,False,0.7000703609549795,0.2111,0.2112,9.999999999998899e-05,,,
57,1748699409,9,sell,1,0.211,37.7,0.0,0.0,,0.0,0.0,,,0.0,False,False,0.7000703609549795,0.2111,0.2112,9.999999999998899e-05,0.0,0.0,0.0
58,1748699409,9,sell,2,0.21109999999999998,200.0,0.0,37.7,,0.0,37.7,,,0.0,False,False,0.7000703609549795,0.2111,0.2112,9.999999999998899e-05,0.0,37.7,0.0
59,1748699409,9,sell,3,0.2112,400.0,0.0,22896.600000000002,,22658.9,237.7,,,0.0,False,False,0.7000703609549795,0.2111,0.2112,9.999999999998899e-05,0.0,237.7,0.0
60,1748699410,10,buy,1,0.2109,100.0,0.0,75918.4,35759.4,40159.0,0.0,35759.4,0.0,0.0,False,True,0.6635274553030903,0.2111,0.2112,9.999999999998899e-05,,,
61,1748699410,10,buy,2,0.21080000000000002,200.0,0.0,141637.09999999998,75918.4,65618.7,100.0,76018.4,0.0,0.0,False,True,0.6635274553030903,0.2111,0.2112,9.999999999998899e-05,,,
62,1748699410,10,buy,3,0.2107,400.0,0.0,220830.8,141537.1,78993.7,300.0,141837.1,0.0,0.0,False,True,0.6635274553030903,0.2111,0.2112,9.999999999998899e-05,,,
63,1748699410,10,sell,1,0.211,100.0,0.0,0.0,,0.0,0.0,,,0.0,False,True,0.6635274553030903,0.2111,0.2112,9.999999999998899e-05,0.0,0.0,0.0
64,1748699410,10,sell,2,0.21109999999999998,200.0,0.0,100.0,,0.0,100.0,,,0.0,False,True,0.6635274553030903,0.2111,0.2112,9.999999999998899e-05,0.0,100.0,0.0
65,1748699410,10,sell,3,0.2112,400.0,0.0,29225.4,,28925.4,300.0,,,0.0,False,True,0.6635274553030903,0.2111,0.2112,9.999999999998899e-05,0.0,300.0,0.0
66,1748699411,11,buy,1,0.2109,100.0,0.0,75918.4,35759.4,40159.0,0.0,35759.4,0.0,0.0,False,False,0.6559756727528447,0.2111,0.2112,9.999999999998899e-05,,,
67,1748699411,11,buy,2,0.21080000000000002,200.0,0.0,141637.09999999998,75918.4,65618.7,100.0,76018.4,0.0,0.0,False,False,0.6559756727528447,0.2111,0.2112,9.999999999998899e-05,,,
68,1748699411,11,buy,3,0.2107,400.0,0.0,220830.8,141537.1,78993.7,300.0,141837.1,0.0,0.0,False,False,0.6559756727528447,0.2111,0.2112,9.999999999998899e-05,,,
69,1748699411,11,sell,1,0.211,100.0,0.0,0.0,,0.0,0.0,,,0.0,False,False,0.6559756727528447,0.2111,0.2112,9.999999999998899e-05,0.0,0.0,0.0
70,1748699411,11,sell,2,0.21109999999999998,200.0,0.0,100.0,,0.0,100.0,,,0.0,False,False,0.6559756727528447,0.2111,0.2112,9.999999999998899e-05,0.0,100.0,0.0
71,1748699411,11,sell,3,0.2112,400.0,0.0,29225.4,,28925.4,300.0,,,0.0,False,False,0.6559756727528447,0.2111,0.2112,9.999999999998899e-05,0.0,300.0,0.0
72,1748699412,12,buy,1,0.2109,100.0,0.0,78933.4,38774.4,40159.0,0.0,38774.4,0.0,0.0,False,False,0.65430098125256,0.2111,0.2112,9.999999999998899e-05,,,
73,1748699412,12,buy,2,0.21080000000000002,200.0,0.0,144652.09999999998,78933.4,65618.7,100.0,79033.4,0.0,0.0,False,False,0.65430098125256,0.2111,0.2112,9.999999999998899e-05,,,
74,1748699412,12,buy,3,0.2107,400.0,0.0,223845.8,144552.1,78993.7,300.0,144852.1,0.0,0.0,False,False,0.65430098125256,0.2111,0.2112,9.999999999998899e-05,,,
75,1748699412,12,sell,1,0.211,100.0,32.4,0.0,,0.0,0.0,,,32.4,True,False,0.65430098125256,0.2111,0.2112,9.999999999998899e-05,0.0,0.0,32.4
76,1748699412,12,sell,2,0.21109999999999998,200.0,0.0,67.6,,0.0,67.6,,,0.0,True,False,0.65430098125256,0.2111,0.2112,9.999999999998899e-05,0.0,67.6,32.4
77,1748699412,12,sell,3,0.2112,400.0,0.0,29193.0,,28925.4,267.6,,,0.0,True,False,0.65430098125256,0.2111,0.2112,9.999999999998899e-05,0.0,267.6,32.4
78,1748699413,13,buy,1,0.2109,100.0,0.0,83676.1,43517.1,40159.0,0.0,43517.1,75.89999999999964,75.89999999999964,True,False,0.6507416929846614,0.2111,0.2112,9.999999999998899e-05,,,
79,1748699413,13,buy,2,0.21080000000000002,200.0,0.0,149394.8,83676.09999999999,65618.7,100.0,83776.09999999999,75.89999999999964,75.89999999999964,True,False,0.6507416929846614,0.2111,0.2112,9.999999999998899e-05,,,
80,1748699413,13,buy,3,0.2107,400.0,0.0,228588.5,149294.8,78993.7,300.0,149594.8,75.89999999999964,75.89999999999964,True,False,0.6507416929846614,0.2111,0.2112,9.999999999998899e-05,,,
81,1748699413,13,sell,1,0.211,67.6,67.6,0.0,,0.0,0.0,,,15584.2,True,False,0.6507416929846614,0.2111,0.2112,9.999999999998899e-05,0.0,0.0,15584.2
82,1748699413,13,sell,2,0.21109999999999998,200.0,200.0,0.0,,0.0,0.0,,,15516.6,True,False,0.6507416929846614,0.2111,0.2112,9.999999999998899e-05,0.0,0.0,15584.2
83,1748699413,13,sell,3,0.2112,400.0,0.0,26557.5,,26557.5,0.0,,,15316.6,True,False,0.6507416929846614,0.2111,0.2112,9.999999999998899e-05,0.0,0.0,15584.2
84,1748699414,14,buy,1,0.2109,100.0,0.0,80661.1,40502.1,40159.0,0.0,40502.1,-75.89999999999964,-75.89999999999964,True,False,0.6460159679273354,0.2111,0.2112,9.999999999998899e-05,,,
85,1748699414,14,buy,2,0.21080000000000002,200.0,0.0,146379.8,80661.09999999999,65618.7,100.0,80761.09999999999,-75.89999999999964,-75.89999999999964,True,False,0.6460159679273354,0.2111,0.2112,9.999999999998899e-05,,,
86,1748699414,14,buy,3,0.2107,400.0,0.0,225573.5,146279.8,78993.7,300.0,146579.8,-75.89999999999964,-75.89999999999964,True,False,0.6460159679273354,0.2111,0.2112,9.999999999998899e-05,,,
87,1748699414,14,sell,1,0.2112,400.0,0.0,28925.4,,28925.4,0.0,,,-15616.6,True,False,0.6460159679273354,0.2111,0.2112,9.999999999998899e-05,0.0,0.0,-15616.6
88,1748699415,15,buy,1,0.2109,100.0,0.0,78351.1,33731.0,44620.1,0.0,33731.0,0.0,0.0,False,True,0.6574370435926612,0.2111,0.2112,9.999999999998899e-05,,,
89,1748699415,15,buy,2,0.21080000000000002,200.0,0.0,146726.5,78351.09999999999,68275.4,100.0,78451.09999999999,0.0,0.0,False,True,0.6574370435926612,0.2111,0.2112,9.999999999998899e-05,,,
90,1748699415,15,buy,3,0.2107,400.0,0.0,234332.7,146626.5,87406.2,300.0,146926.5,0.0,0.0,False,True,0.6574370435926612,0.2111,0.2112,9.999999999998899e-05,,,
91,1748699415,15,sell,1,0.211,100.0,100.0,0.0,,0.0,0.0,,,8733.5,True,True,0.6574370435926612,0.2111,0.2112,9.999999999998899e-05,0.0,0.0,8733.5
92,1748699415,15,sell,2,0.21109999999999998,200.0,200.0,0.0,,0.0,0.0,,,8633.5,True,True,0.6574370435926612,0.2111,0.2112,9.999999999998899e-05,0.0,0.0,8733.5
93,1748699415,15,sell,3,0.2112,400.0,0.0,28579.2,,28579.2,0.0,,,8433.5,True,True,0.6574370435926612,0.2111,0.2112,9.999999999998899e-05,0.0,0.0,8733.5
94,1748699416,16,buy,1,0.2109,100.0,0.0,74165.9,29545.8,44620.1,0.0,29545.8,0.0,0.0,False,False,0.6652921836304709,0.2111,0.2112,9.999999999998899e-05,,,
95,1748699416,16,buy,2,0.21080000000000002,200.0,0.0,151852.59999999998,74165.9,77586.7,100.0,74265.9,0.0,0.0,False,False,0.6652921836304709,0.2111,0.2112,9.999999999998899e-05,,,
96,1748699416,16,buy,3,0.2107,400.0,0.0,239458.8,151752.6,87406.2,300.0,152052.6,0.0,0.0,False,False,0.6652921836304709,0.2111,0.2112,9.999999999998899e-05,,,
97,1748699416,16,sell,1,0.2112,400.0,0.0,28806.9,,28806.9,0.0,,,-8733.5,True,False,0.6652921836304709,0.2111,0.2112,9.999999999998899e-05,0.0,0.0,-8733.5
98,1748699417,17,buy,1,0.2109,100.0,0.0,94200.1,36710.3,57489.8,0.0,36710.3,0.0,0.0,False,False,0.6896307994402691,0.2111,0.2112,9.999999999998899e-05,,,
99,1748699417,17,buy,2,0.21080000000000002,200.0,0.0,171886.8,94200.1,77586.7,100.0,94300.1,0.0,0.0,False,False,0.6896307994402691,0.2111,0.2112,9.999999999998899e-05,,,
100,1748699417,17,buy,3,0.2107,400.0,0.0,259493.0,171786.8,87406.2,300.0,172086.8,0.0,0.0,False,False,0.6896307994402691,0.2111,0.2112,9.999999999998899e-05,,,
101,1748699417,17,sell,1,0.2112,400.0,0.0,24923.0,,24923.0,0.0,,,0.0,False,False,0.6896307994402691,0.2111,0.2112,9.999999999998899e-05,0.0,0.0,0.0
102,1748699418,18,buy,1,0.2109,100.0,0.0,114277.9,45807.4,68470.5,0.0,45807.4,0.0,0.0,False,False,0.7367996531730168,0.2111,0.2112,9.999999999998899e-05,,,
103,1748699418,18,buy,2,0.21080000000000002,200.0,0.0,191480.59999999998,114277.9,77102.7,100.0,114377.9,0.0,0.0,False,False,0.7367996531730168,0.2111,0.2112,9.999999999998899e-05,,,
104,1748699418,18,buy,3,0.2107,400.0,0.0,271905.5,191380.6,80224.9,300.0,191680.6,0.0,0.0,False,False,0.7367996531730168,0.2111,0.2112,9.999999999998899e-05,,,
105,1748699418,18,sell,1,0.2112,400.0,0.0,8346.6,,8346.6,0.0,,,0.0,False,False,0.7367996531730168,0.2111,0.2112,9.999999999998899e-05,0.0,0.0,0.0
106,1748699419,19,buy,1,0.2109,100.0,0.0,114277.9,45807.4,68470.5,0.0,45807.4,0.0,0.0,False,False,0.7870336750141743,0.2111,0.2112,9.999999999998899e-05,,,
107,1748699419,19,buy,2,0.21080000000000002,200.0,0.0,186719.0,114277.9,72341.1,100.0,114377.9,0.0,0.0,False,False,0.7870336750141743,0.2111,0.2112,9.999999999998899e-05,,,
108,1748699419,19,buy,3,0.2107,400.0,0.0,267143.9,186619.0,80224.9,300.0,186919.0,0.0,0.0,False,False,0.7870336750141743,0.2111,0.2112,9.999999999998899e-05,,,
109,1748699419,19,sell,1,0.2112,400.0,0.0,8346.6,,8346.6,0.0,,,0.0,False,False,0.7870336750141743,0.2111,0.2112,9.999999999998899e-05,0.0,0.0,0.0
110,1748699420,20,buy,1,0.2109,100.0,0.0,114277.9,45807.4,68470.5,0.0,45807.4,0.0,0.0,False,True,0.826942937647644,0.2111,0.2112,9.999999999998899e-05,,,
111,1748699420,20,buy,2,0.21080000000000002,200.0,0.0,186235.0,114277.9,71857.1,100.0,114377.9,0.0,0.0,False,True,0.826942937647644,0.2111,0.2112,9.999999999998899e-05,,,
112,1748699420,20,buy,3,0.2107,400.0,0.0,266659.9,186135.0,80224.9,300.0,186435.0,0.0,0.0,False,True,0.826942937647644,0.2111,0.2112,9.999999999998899e-05,,,
113,1748699420,20,sell,1,0.211,100.0,47.4,0.0,,0.0,0.0,,,47.4,True,True,0.826942937647644,0.2111,0.2112,9.999999999998899e-05,0.0,0.0,47.4
114,1748699420,20,sell,2,0.21109999999999998,200.0,0.0,52.6,,0.0,52.6,,,0.0,True,True,0.826942937647644,0.2111,0.2112,9.999999999998899e-05,0.0,52.6,47.4
115,1748699420,20,sell,3,0.2112,400.0,0.0,8599.2,,8346.6,252.6,,,0.0,True,True,0.826942937647644,0.2111,0.2112,9.999999999998899e-05,0.0,252.6,47.4
116,1748699421,21,buy,1,0.2109,100.0,0.0,126861.2,58390.7,68470.5,0.0,58390.7,0.0,0.0,False,False,0.8954721748143871,0.2111,0.2112,9.999999999998899e-05,,,
117,1748699421,21,buy,2,0.21080000000000002,200.0,0.0,215487.3,126861.2,88526.1,100.0,126961.2,0.0,0.0,False,False,0.8954721748143871,0.2111,0.2112,9.999999999998899e-05,,,
118,1748699421,21,buy,3,0.2107,400.0,0.0,279231.5,215387.30000000002,63544.2,300.0,215687.30000000002,0.0,0.0,False,False,0.8954721748143871,0.2111,0.2112,9.999999999998899e-05,,,
119,1748699421,21,sell,1,0.211,52.6,0.0,0.0,,0.0,0.0,,,-47.4,True,False,0.8954721748143871,0.2111,0.2112,9.999999999998899e-05,0.0,0.0,-47.4
120,1748699421,21,sell,2,0.21109999999999998,200.0,0.0,52.6,,0.0,52.6,,,-47.4,True,False,0.8954721748143871,0.2111,0.2112,9.999999999998899e-05,0.0,52.6,-47.4
121,1748699421,21,sell,3,0.2112,400.0,0.0,2409.4,,2156.8,252.6,,,-47.4,True,False,0.8954721748143871,0.2111,0.2112,9.999999999998899e-05,0.0,252.6,-47.4
122,1748699422,22,buy,1,0.2109,100.0,0.0,131586.8,77342.1,54244.7,0.0,77342.1,0.0,0.0,False,False,0.9477970085953568,0.2111,0.2112,9.999999999998899e-05,,,
123,1748699422,22,buy,2,0.21080000000000002,200.0,0.0,213864.69999999998,131586.8,82177.9,100.0,131686.8,0.0,0.0,False,False,0.9477970085953568,0.2111,0.2112,9.999999999998899e-05,,,
124,1748699422,22,buy,3,0.2107,400.0,0.0,282102.1,213764.69999999998,68037.4,300.0,214064.69999999998,0.0,0.0,False,False,0.9477970085953568,0.2111,0.2112,9.999999999998899e-05,,,
125,1748699422,22,sell,1,0.211,52.6,0.0,0.0,,0.0,0.0,,,0.0,False,False,0.9477970085953568,0.2111,0.2112,9.999999999998899e-05,0.0,0.0,0.0
126,1748699422,22,sell,2,0.21109999999999998,200.0,0.0,52.6,,0.0,52.6,,,0.0,False,False,0.9477970085953568,0.2111,0.2112,9.999999999998899e-05,0.0,52.6,0.0
127,1748699422,22,sell,3,0.2112,400.0,0.0,2142.9,,1890.3,252.6,,,0.0,False,False,0.9477970085953568,0.2111,0.2112,9.999999999998899e-05,0.0,252.6,0.0
128,1748699423,23,buy,1,0.2109,100.0,0.0,139794.2,87918.6,51875.6,0.0,87918.6,0.0,0.0,False,False,0.8810656490871865,0.2112,0.21130000000000002,0.00010000000000001674,,,
129,1748699423,23,buy,2,0.21080000000000002,200.0,0.0,223354.6,139794.2,83460.4,100.0,139894.2,0.0,0.0,False,False,0.8810656490871865,0.2112,0.21130000000000002,0.00010000000000001674,,,
130,1748699423,23,buy,3,0.2107,400.0,0.0,291592.0,223254.6,68037.4,300.0,223554.6,0.0,0.0,False,False,0.8810656490871865,0.2112,0.21130000000000002,0.00010000000000001674,,,
131,1748699423,23,sell,1,0.211,52.6,0.0,0.0,,0.0,0.0,,,0.0,False,False,0.8810656490871865,0.2112,0.21130000000000002,0.00010000000000001674,0.0,0.0,0.0
132,1748699423,23,sell,2,0.21109999999999998,200.0,0.0,52.6,,0.0,52.6,,,0.0,False,False,0.8810656490871865,0.2112,0.21130000000000002,0.00010000000000001674,0.0,52.6,0.0
133,1748699423,23,sell,3,0.2112,400.0,0.0,252.6,,0.0,252.6,,,0.0,False,False,0.8810656490871865,0.2112,0.21130000000000002,0.00010000000000001674,0.0,252.6,0.0
134,1748699424,24,buy,1,0.2109,100.0,0.0,137616.4,78126.2,59490.2,0.0,78126.2,0.0,0.0,False,False,0.8173751892722669,0.2112,0.21130000000000002,0.00010000000000001674,,,
135,1748699424,24,buy,2,0.21080000000000002,200.0,0.0,221176.8,137616.4,83460.4,100.0,137716.4,0.0,0.0,False,False,0.8173751892722669,0.2112,0.21130000000000002,0.00010000000000001674,,,
136,1748699424,24,buy,3,0.2107,400.0,0.0,289414.19999999995,221076.8,68037.4,300.0,221376.8,0.0,0.0,False,False,0.8173751892722669,0.2112,0.21130000000000002,0.00010000000000001674,,,
137,1748699424,24,sell,1,0.211,52.6,0.0,0.0,,0.0,0.0,,,0.0,False,False,0.8173751892722669,0.2112,0.21130000000000002,0.00010000000000001674,0.0,0.0,0.0
138,1748699424,24,sell,2,0.21109999999999998,200.0,0.0,52.6,,0.0,52.6,,,0.0,False,False,0.8173751892722669,0.2112,0.21130000000000002,0.00010000000000001674,0.0,52.6,0.0
139,1748699424,24,sell,3,0.2112,400.0,0.0,252.6,,0.0,252.6,,,0.0,False,False,0.8173751892722669,0.2112,0.21130000000000002,0.00010000000000001674,0.0,252.6,0.0
140,1748699425,25,buy,1,0.211,100.0,0.0,81141.20000000001,43057.700000000004,38083.5,0.0,43057.700000000004,0.0,0.0,False,True,0.7631222906095656,0.2112,0.21130000000000002,0.00010000000000001674,,,
141,1748699425,25,buy,2,0.2109,200.0,0.0,140731.4,81141.2,59490.2,100.0,81241.2,0.0,0.0,False,True,0.7631222906095656,0.2112,0.21130000000000002,0.00010000000000001674,,,
142,1748699425,25,buy,3,0.2108,400.0,0.0,224391.8,224091.8,0.0,300.0,224391.8,0.0,0.0,False,True,0.7631222906095656,0.2112,0.21130000000000002,0.00010000000000001674,,,
143,1748699425,25,sell,1,0.2111,100.0,0.0,0.0,,0.0,0.0,,,0.0,False,True,0.7631222906095656,0.2112,0.21130000000000002,0.00010000000000001674,0.0,0.0,0.0
