,timestamp,open,high,low,close,volume,quote_asset_volume,n_trades,taker_buy_base_volume,taker_buy_quote_volume,bids,asks,datetime,taker_sell_base_volume,buy_level_1_price,buy_level_1_qty,buy_level_1_filled,buy_level_1_V_before,sell_level_1_price,sell_level_1_qty,sell_level_1_filled,sell_level_1_V_before,buy_level_2_price,buy_level_2_qty,buy_level_2_filled,buy_level_2_V_before,sell_level_2_price,sell_level_2_qty,sell_level_2_filled,sell_level_2_V_before,Base_Asset_Stock,Quote_Asset_Stock,PNL
1541,1748700940,0.2122,0.2122,0.2122,0.2122,0.0,0.0,0.0,0.0,0.0,"[[0.2121, 37108.3], [0.212, 43142.9], [0.2119, 63944.7], [0.21180000000000002, 57443.6], [0.2117, 51682.7], [0.2116, 48448.3], [0.21150000000000002, 22858.3], [0.2114, 24520.6], [0.21130000000000002, 39692.4], [0.2112, 12814.0], [0.2111, 40421.2], [0.211, 53946.5], [0.2109, 46190.1], [0.21080000000000002, 55845.8], [0.2107, 30874.9], [0.2106, 16613.5], [0.21050000000000002, 8382.5], [0.2104, 14237.6], [0.21030000000000001, 8354.1], [0.2102, 8421.6]]","[[0.21230000000000002, 26920.4], [0.2124, 50220.8], [0.21250000000000002, 83339.0], [0.2126, 73851.8], [0.2127, 75566.0], [0.21280000000000002, 19838.5], [0.2129, 44605.5], [0.213, 69477.0], [0.2131, 10590.7], [0.2132, 29720.3], [0.21330000000000002, 31403.5], [0.2134, 16366.5], [0.21350000000000002, 4874.6], [0.2136, 8100.3], [0.2137, 3689.9], [0.21380000000000002, 10102.0], [0.2139, 20950.0], [0.214, 9579.4], [0.2141, 3745.1], [0.2142, 3246.8]]",2025-05-31 14:15:40,0.0,0.2112,500.0,0.0,0.0,0.2111,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9608.799999999994,881.4074000000012,2920.39476
1542,1748700941,0.2122,0.2122,0.2122,0.2122,0.0,0.0,0.0,0.0,0.0,"[[0.2121, 38022.5], [0.212, 44177.3], [0.2119, 63944.7], [0.21180000000000002, 57443.6], [0.2117, 51682.7], [0.2116, 47413.9], [0.21150000000000002, 22858.3], [0.2114, 24520.6], [0.21130000000000002, 39692.4], [0.2112, 12814.0], [0.2111, 40421.2], [0.211, 53946.5], [0.2109, 46190.1], [0.21080000000000002, 78231.0], [0.2107, 8475.2], [0.2106, 16613.5], [0.21050000000000002, 8382.5], [0.2104, 14237.6], [0.21030000000000001, 8354.1], [0.2102, 8421.6]]","[[0.21230000000000002, 26920.4], [0.2124, 50220.8], [0.21250000000000002, 83339.0], [0.2126, 73851.8], [0.2127, 75566.0], [0.21280000000000002, 19838.5], [0.2129, 44605.5], [0.213, 69477.0], [0.2131, 10590.7], [0.2132, 29720.3], [0.21330000000000002, 31403.5], [0.2134, 16366.5], [0.21350000000000002, 4874.6], [0.2136, 8100.3], [0.2137, 3689.9], [0.21380000000000002, 10102.0], [0.2139, 20950.0], [0.214, 9579.4], [0.2141, 3745.1], [0.2142, 3246.8]]",2025-05-31 14:15:41,0.0,0.2112,500.0,0.0,0.0,0.2111,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9608.799999999994,881.4074000000012,2920.39476
1543,1748700942,0.2122,0.2122,0.2122,0.2122,117.8,24.99716,1.0,0.0,0.0,"[[0.2122, 10927.8], [0.2121, 43266.2], [0.212, 43235.2], [0.2119, 71627.4], [0.21180000000000002, 58604.9], [0.2117, 51904.1], [0.2116, 38527.8], [0.21150000000000002, 22858.3], [0.2114, 24520.6], [0.21130000000000002, 39692.4], [0.2112, 12814.0], [0.2111, 40421.2], [0.211, 53946.5], [0.2109, 46190.1], [0.21080000000000002, 78231.0], [0.2107, 8475.2], [0.2106, 16613.5], [0.21050000000000002, 8382.5], [0.2104, 14237.6], [0.21030000000000001, 9415.5]]","[[0.21230000000000002, 16646.0], [0.2124, 41203.0], [0.21250000000000002, 56147.7], [0.2126, 87832.0], [0.2127, 90150.7], [0.21280000000000002, 19838.5], [0.2129, 44605.5], [0.213, 69477.0], [0.2131, 10590.7], [0.2132, 29720.3], [0.21330000000000002, 31403.5], [0.2134, 16366.5], [0.21350000000000002, 4874.6], [0.2136, 8100.3], [0.2137, 3689.9], [0.21380000000000002, 10102.0], [0.2139, 20950.0], [0.214, 9579.4], [0.2141, 3745.1], [0.2142, 3246.8]]",2025-05-31 14:15:42,117.8,0.2112,500.0,0.0,0.0,0.2111,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9608.799999999994,881.4074000000012,2920.39476
1544,1748700943,0.2122,0.2122,0.2122,0.2122,0.0,0.0,0.0,0.0,0.0,"[[0.2122, 4763.3], [0.2121, 39025.0], [0.212, 46575.1], [0.2119, 71627.4], [0.21180000000000002, 58604.9], [0.2117, 48560.6], [0.2116, 38527.8], [0.21150000000000002, 22858.3], [0.2114, 24520.6], [0.21130000000000002, 39692.4], [0.2112, 12814.0], [0.2111, 40421.2], [0.211, 53946.5], [0.2109, 46190.1], [0.21080000000000002, 78231.0], [0.2107, 8475.2], [0.2106, 16613.5], [0.21050000000000002, 12811.0], [0.2104, 14237.6], [0.21030000000000001, 9415.5]]","[[0.21230000000000002, 17125.4], [0.2124, 38234.1], [0.21250000000000002, 59953.3], [0.2126, 97513.3], [0.2127, 80469.4], [0.21280000000000002, 19838.5], [0.2129, 44605.5], [0.213, 69477.0], [0.2131, 10590.7], [0.2132, 29720.3], [0.21330000000000002, 31403.5], [0.2134, 16366.5], [0.21350000000000002, 4874.6], [0.2136, 8100.3], [0.2137, 3689.9], [0.21380000000000002, 10102.0], [0.2139, 20950.0], [0.214, 9579.4], [0.2141, 3745.1], [0.2142, 3246.8]]",2025-05-31 14:15:43,0.0,0.2112,500.0,0.0,0.0,0.2111,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9608.799999999994,881.4074000000012,2920.39476
1545,1748700944,0.2122,0.2122,0.2122,0.2122,0.0,0.0,0.0,0.0,0.0,"[[0.2122, 4763.3], [0.2121, 37846.9], [0.212, 46575.1], [0.2119, 71627.4], [0.21180000000000002, 58633.3], [0.2117, 48560.6], [0.2116, 38527.8], [0.21150000000000002, 22858.3], [0.2114, 24520.6], [0.21130000000000002, 39692.4], [0.2112, 12814.0], [0.2111, 40421.2], [0.211, 53946.5], [0.2109, 46190.1], [0.21080000000000002, 78231.0], [0.2107, 10942.2], [0.2106, 14145.3], [0.21050000000000002, 12811.0], [0.2104, 14237.6], [0.21030000000000001, 9415.5]]","[[0.21230000000000002, 17125.4], [0.2124, 38234.1], [0.21250000000000002, 64856.4], [0.2126, 97513.3], [0.2127, 70811.7], [0.21280000000000002, 19838.5], [0.2129, 44605.5], [0.213, 69477.0], [0.2131, 10590.7], [0.2132, 29720.3], [0.21330000000000002, 31403.5], [0.2134, 16366.5], [0.21350000000000002, 4874.6], [0.2136, 8100.3], [0.2137, 3689.9], [0.21380000000000002, 10102.0], [0.2139, 20950.0], [0.214, 9579.4], [0.2141, 3745.1], [0.2142, 3246.8]]",2025-05-31 14:15:44,0.0,0.2112,500.0,0.0,0.0,0.2111,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9608.799999999994,881.4074000000012,2920.39476
1546,1748700945,0.2122,0.2122,0.2122,0.2122,0.0,0.0,0.0,0.0,0.0,"[[0.2122, 3015.0], [0.2121, 35220.1], [0.212, 46575.1], [0.2119, 71627.4], [0.21180000000000002, 58633.3], [0.2117, 48560.6], [0.2116, 38527.8], [0.21150000000000002, 22858.3], [0.2114, 25596.2], [0.21130000000000002, 39692.4], [0.2112, 12814.0], [0.2111, 39344.0], [0.211, 53946.5], [0.2109, 46190.1], [0.21080000000000002, 78231.0], [0.2107, 10942.2], [0.2106, 14145.3], [0.21050000000000002, 12811.0], [0.2104, 14237.6], [0.21030000000000001, 9415.5]]","[[0.21230000000000002, 17125.4], [0.2124, 43012.3], [0.21250000000000002, 64856.4], [0.2126, 97513.3], [0.2127, 70811.7], [0.21280000000000002, 19838.5], [0.2129, 44605.5], [0.213, 69477.0], [0.2131, 10590.7], [0.2132, 29720.3], [0.21330000000000002, 31403.5], [0.2134, 13947.6], [0.21350000000000002, 4874.6], [0.2136, 8100.3], [0.2137, 3689.9], [0.21380000000000002, 10102.0], [0.2139, 20950.0], [0.214, 9579.4], [0.2141, 3745.1], [0.2142, 3246.8]]",2025-05-31 14:15:45,0.0,0.2112,500.0,0.0,0.0,0.2111,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9608.799999999994,881.4074000000012,2920.39476
1547,1748700946,0.2122,0.2122,0.2122,0.2122,0.0,0.0,0.0,0.0,0.0,"[[0.2122, 3015.0], [0.2121, 39962.8], [0.212, 46575.1], [0.2119, 71627.4], [0.21180000000000002, 58633.3], [0.2117, 48560.6], [0.2116, 38527.8], [0.21150000000000002, 32015.5], [0.2114, 16434.6], [0.21130000000000002, 39692.4], [0.2112, 12814.0], [0.2111, 39344.0], [0.211, 53946.5], [0.2109, 46190.1], [0.21080000000000002, 78231.0], [0.2107, 10942.2], [0.2106, 14145.3], [0.21050000000000002, 12811.0], [0.2104, 14237.6], [0.21030000000000001, 9415.5]]","[[0.21230000000000002, 17125.4], [0.2124, 43012.3], [0.21250000000000002, 64856.4], [0.2126, 97513.3], [0.2127, 70811.7], [0.21280000000000002, 19838.5], [0.2129, 44605.5], [0.213, 69477.0], [0.2131, 10590.7], [0.2132, 29720.3], [0.21330000000000002, 31403.5], [0.2134, 13947.6], [0.21350000000000002, 7293.5], [0.2136, 8100.3], [0.2137, 3689.9], [0.21380000000000002, 10102.0], [0.2139, 20950.0], [0.214, 9579.4], [0.2141, 3745.1], [0.2142, 3246.8]]",2025-05-31 14:15:46,0.0,0.2112,500.0,0.0,0.0,0.2111,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9608.799999999994,881.4074000000012,2920.39476
1548,1748700947,0.2122,0.2122,0.2122,0.2122,0.0,0.0,0.0,0.0,0.0,"[[0.2122, 3015.0], [0.2121, 39962.8], [0.212, 46575.1], [0.2119, 71627.4], [0.21180000000000002, 58604.9], [0.2117, 48560.6], [0.2116, 38527.8], [0.21150000000000002, 32015.5], [0.2114, 16434.6], [0.21130000000000002, 39692.4], [0.2112, 12814.0], [0.2111, 39344.0], [0.211, 53946.5], [0.2109, 46190.1], [0.21080000000000002, 78231.0], [0.2107, 10942.2], [0.2106, 14145.3], [0.21050000000000002, 12811.0], [0.2104, 14237.6], [0.21030000000000001, 9415.5]]","[[0.21230000000000002, 17125.4], [0.2124, 43012.3], [0.21250000000000002, 64856.4], [0.2126, 97513.3], [0.2127, 70811.7], [0.21280000000000002, 19838.5], [0.2129, 44605.5], [0.213, 69477.0], [0.2131, 10590.7], [0.2132, 29720.3], [0.21330000000000002, 31403.5], [0.2134, 13947.6], [0.21350000000000002, 7293.5], [0.2136, 8100.3], [0.2137, 3689.9], [0.21380000000000002, 10102.0], [0.2139, 20950.0], [0.214, 9579.4], [0.2141, 3745.1], [0.2142, 3246.8]]",2025-05-31 14:15:47,0.0,0.2112,500.0,0.0,0.0,0.2111,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9608.799999999994,881.4074000000012,2920.39476
1549,1748700948,0.2122,0.2122,0.2122,0.2122,0.0,0.0,0.0,0.0,0.0,"[[0.2121, 28034.8], [0.212, 54369.9], [0.2119, 63944.7], [0.21180000000000002, 65799.0], [0.2117, 48560.6], [0.2116, 38527.8], [0.21150000000000002, 32015.5], [0.2114, 16434.6], [0.21130000000000002, 39692.4], [0.2112, 12814.0], [0.2111, 39344.0], [0.211, 53946.5], [0.2109, 46190.1], [0.21080000000000002, 78231.0], [0.2107, 10942.2], [0.2106, 14145.3], [0.21050000000000002, 12811.0], [0.2104, 14237.6], [0.21030000000000001, 8354.1], [0.2102, 8421.6]]","[[0.2122, 8253.0], [0.21230000000000002, 30973.2], [0.2124, 57112.7], [0.21250000000000002, 83719.8], [0.2126, 78649.9], [0.2127, 65923.1], [0.21280000000000002, 20931.1], [0.2129, 43511.7], [0.213, 69477.0], [0.2131, 10590.7], [0.2132, 29720.3], [0.21330000000000002, 31403.5], [0.2134, 13947.6], [0.21350000000000002, 7293.5], [0.2136, 8100.3], [0.2137, 3689.9], [0.21380000000000002, 10102.0], [0.2139, 20950.0], [0.214, 9579.4], [0.2141, 3745.1]]",2025-05-31 14:15:48,0.0,0.2112,500.0,0.0,0.0,0.2111,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9608.799999999994,881.4074000000012,2920.39476
1550,1748700949,0.2122,0.2122,0.2122,0.2122,0.0,0.0,0.0,0.0,0.0,"[[0.2121, 28034.8], [0.212, 54369.9], [0.2119, 63749.6], [0.21180000000000002, 65799.0], [0.2117, 48560.6], [0.2116, 38527.8], [0.21150000000000002, 32015.5], [0.2114, 16434.6], [0.21130000000000002, 39692.4], [0.2112, 12814.0], [0.2111, 39344.0], [0.211, 53946.5], [0.2109, 46190.1], [0.21080000000000002, 78231.0], [0.2107, 10942.2], [0.2106, 14145.3], [0.21050000000000002, 12811.0], [0.2104, 14237.6], [0.21030000000000001, 8354.1], [0.2102, 8421.6]]","[[0.2122, 7809.6], [0.21230000000000002, 30973.2], [0.2124, 57112.7], [0.21250000000000002, 83719.8], [0.2126, 78649.9], [0.2127, 65923.1], [0.21280000000000002, 20931.1], [0.2129, 43511.7], [0.213, 69477.0], [0.2131, 10590.7], [0.2132, 29720.3], [0.21330000000000002, 31403.5], [0.2134, 13947.6], [0.21350000000000002, 7293.5], [0.2136, 8100.3], [0.2137, 3689.9], [0.21380000000000002, 10102.0], [0.2139, 20950.0], [0.214, 9579.4], [0.2141, 3745.1]]",2025-05-31 14:15:49,0.0,0.2112,500.0,0.0,0.0,0.2111,200.0,195.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9413.699999999993,922.5930100000012,2920.1801499999997
1551,1748700950,0.2123,0.2123,0.2123,0.2123,195.1,41.41973,1.0,195.1,41.41973,"[[0.2122, 13650.5], [0.2121, 40337.3], [0.212, 41930.2], [0.2119, 71237.2], [0.21180000000000002, 58604.9], [0.2117, 48560.6], [0.2116, 38527.8], [0.21150000000000002, 32015.5], [0.2114, 16463.0], [0.21130000000000002, 39692.4], [0.2112, 12814.0], [0.2111, 39344.0], [0.211, 53946.5], [0.2109, 46190.1], [0.21080000000000002, 78231.0], [0.2107, 10942.2], [0.2106, 14145.3], [0.21050000000000002, 12811.0], [0.2104, 14237.6], [0.21030000000000001, 9415.5]]","[[0.21230000000000002, 16646.0], [0.2124, 53711.7], [0.21250000000000002, 61516.5], [0.2126, 88342.1], [0.2127, 69569.6], [0.21280000000000002, 20052.6], [0.2129, 44605.5], [0.213, 69477.0], [0.2131, 21009.3], [0.2132, 29720.3], [0.21330000000000002, 31403.5], [0.2134, 13947.6], [0.21350000000000002, 7293.5], [0.2136, 8100.3], [0.2137, 3689.9], [0.21380000000000002, 10102.0], [0.2139, 20950.0], [0.214, 9579.4], [0.2141, 3745.1], [0.2142, 3246.8]]",2025-05-31 14:15:50,0.0,0.2112,500.0,0.0,0.0,0.2111,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9413.699999999993,922.5930100000012,2921.1215199999997
1552,1748700951,0.2123,0.2123,0.2123,0.2123,0.0,0.0,0.0,0.0,0.0,"[[0.2122, 13650.5], [0.2121, 40337.3], [0.212, 41930.2], [0.2119, 71237.2], [0.21180000000000002, 58604.9], [0.2117, 48560.6], [0.2116, 38527.8], [0.21150000000000002, 32015.5], [0.2114, 16463.0], [0.21130000000000002, 39692.4], [0.2112, 12814.0], [0.2111, 39344.0], [0.211, 53946.5], [0.2109, 46190.1], [0.21080000000000002, 78231.0], [0.2107, 10942.2], [0.2106, 14145.3], [0.21050000000000002, 12811.0], [0.2104, 14237.6], [0.21030000000000001, 9415.5]]","[[0.21230000000000002, 9712.3], [0.2124, 42766.5], [0.21250000000000002, 60107.6], [0.2126, 88342.1], [0.2127, 71835.6], [0.21280000000000002, 20052.6], [0.2129, 44605.5], [0.213, 69477.0], [0.2131, 21009.3], [0.2132, 29720.3], [0.21330000000000002, 31403.5], [0.2134, 13947.6], [0.21350000000000002, 7293.5], [0.2136, 8100.3], [0.2137, 3689.9], [0.21380000000000002, 10102.0], [0.2139, 20950.0], [0.214, 9579.4], [0.2141, 3745.1], [0.2142, 3246.8]]",2025-05-31 14:15:51,0.0,0.2112,500.0,0.0,0.0,0.2111,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9413.699999999993,922.5930100000012,2921.1215199999997
1553,1748700952,0.2123,0.2123,0.2123,0.2123,0.0,0.0,0.0,0.0,0.0,"[[0.2122, 21071.7], [0.2121, 38068.6], [0.212, 40239.2], [0.2119, 70757.8], [0.21180000000000002, 58787.3], [0.2117, 39272.0], [0.2116, 38345.4], [0.21150000000000002, 32015.5], [0.2114, 16463.0], [0.21130000000000002, 39692.4], [0.2112, 32967.0], [0.2111, 39344.0], [0.211, 36877.7], [0.2109, 46190.1], [0.21080000000000002, 78231.0], [0.2107, 10942.2], [0.2106, 14145.3], [0.21050000000000002, 12811.0], [0.2104, 14237.6], [0.21030000000000001, 9415.5]]","[[0.21230000000000002, 8681.2], [0.2124, 28916.1], [0.21250000000000002, 61450.5], [0.2126, 83377.4], [0.2127, 90254.0], [0.21280000000000002, 17694.7], [0.2129, 46970.1], [0.213, 69477.0], [0.2131, 21009.3], [0.2132, 28962.8], [0.21330000000000002, 31023.9], [0.2134, 13947.6], [0.21350000000000002, 7293.5], [0.2136, 8100.3], [0.2137, 3689.9], [0.21380000000000002, 10102.0], [0.2139, 20950.0], [0.214, 9579.4], [0.2141, 4502.6], [0.2142, 3246.8]]",2025-05-31 14:15:52,0.0,0.2112,500.0,0.0,0.0,0.2111,200.0,29.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9383.799999999994,928.9049000000011,2921.08564
1554,1748700953,0.2123,0.2123,0.2123,0.2123,29.9,6.34777,1.0,29.9,6.34777,"[[0.2122, 21071.7], [0.2121, 38068.6], [0.212, 40239.2], [0.2119, 71237.2], [0.21180000000000002, 58787.3], [0.2117, 39272.0], [0.2116, 38345.4], [0.21150000000000002, 32015.5], [0.2114, 16463.0], [0.21130000000000002, 39692.4], [0.2112, 32967.0], [0.2111, 39344.0], [0.211, 36877.7], [0.2109, 46190.1], [0.21080000000000002, 78231.0], [0.2107, 10942.2], [0.2106, 14145.3], [0.21050000000000002, 12811.0], [0.2104, 14237.6], [0.21030000000000001, 9415.5]]","[[0.21230000000000002, 8681.2], [0.2124, 28916.1], [0.21250000000000002, 66228.9], [0.2126, 83377.4], [0.2127, 90254.0], [0.21280000000000002, 17694.7], [0.2129, 46970.1], [0.213, 69477.0], [0.2131, 21009.3], [0.2132, 28962.8], [0.21330000000000002, 31023.9], [0.2134, 13947.6], [0.21350000000000002, 7293.5], [0.2136, 8100.3], [0.2137, 3689.9], [0.21380000000000002, 10102.0], [0.2139, 20950.0], [0.214, 9579.4], [0.2141, 4502.6], [0.2142, 3246.8]]",2025-05-31 14:15:53,0.0,0.2112,500.0,0.0,0.0,0.2111,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9383.799999999994,928.9049000000011,2921.08564
1555,1748700954,0.2123,0.2123,0.2123,0.2123,0.0,0.0,0.0,0.0,0.0,"[[0.2122, 35213.6], [0.2121, 38068.6], [0.212, 40239.2], [0.2119, 57078.6], [0.21180000000000002, 58787.3], [0.2117, 39272.0], [0.2116, 38345.4], [0.21150000000000002, 32015.5], [0.2114, 16463.0], [0.21130000000000002, 39692.4], [0.2112, 32967.0], [0.2111, 39344.0], [0.211, 36877.7], [0.2109, 46190.1], [0.21080000000000002, 78231.0], [0.2107, 10942.2], [0.2106, 14145.3], [0.21050000000000002, 12811.0], [0.2104, 14237.6], [0.21030000000000001, 9415.5]]","[[0.21230000000000002, 8651.3], [0.2124, 26591.0], [0.21250000000000002, 66228.9], [0.2126, 83377.4], [0.2127, 90254.0], [0.21280000000000002, 17694.7], [0.2129, 46970.1], [0.213, 69477.0], [0.2131, 21009.3], [0.2132, 28962.8], [0.21330000000000002, 31023.9], [0.2134, 13947.6], [0.21350000000000002, 7293.5], [0.2136, 8100.3], [0.2137, 3689.9], [0.21380000000000002, 10102.0], [0.2139, 20950.0], [0.214, 9579.4], [0.2141, 4502.6], [0.2142, 3246.8]]",2025-05-31 14:15:54,0.0,0.2112,500.0,0.0,0.0,0.2111,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9383.799999999994,928.9049000000011,2921.08564
1556,1748700955,0.2123,0.2123,0.2123,0.2123,0.0,0.0,0.0,0.0,0.0,"[[0.2122, 35213.6], [0.2121, 38068.6], [0.212, 39759.8], [0.2119, 57078.6], [0.21180000000000002, 58787.3], [0.2117, 39272.0], [0.2116, 38345.4], [0.21150000000000002, 32015.5], [0.2114, 16463.0], [0.21130000000000002, 39692.4], [0.2112, 32967.0], [0.2111, 39344.0], [0.211, 36877.7], [0.2109, 46190.1], [0.21080000000000002, 77238.5], [0.2107, 10942.2], [0.2106, 14145.3], [0.21050000000000002, 12811.0], [0.2104, 14237.6], [0.21030000000000001, 9415.5]]","[[0.21230000000000002, 8651.3], [0.2124, 26591.0], [0.21250000000000002, 66228.9], [0.2126, 83377.4], [0.2127, 90254.0], [0.21280000000000002, 17694.7], [0.2129, 56100.3], [0.213, 69477.0], [0.2131, 10590.7], [0.2132, 28962.8], [0.21330000000000002, 8620.0], [0.2134, 13947.6], [0.21350000000000002, 29674.2], [0.2136, 8100.3], [0.2137, 3689.9], [0.21380000000000002, 10102.0], [0.2139, 20950.0], [0.214, 9579.4], [0.2141, 4502.6], [0.2142, 3246.8]]",2025-05-31 14:15:55,0.0,0.2112,500.0,0.0,0.0,0.2111,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9383.799999999994,928.9049000000011,2921.08564
1557,1748700956,0.2123,0.2123,0.2123,0.2123,0.0,0.0,0.0,0.0,0.0,"[[0.2122, 35213.6], [0.2121, 38068.6], [0.212, 43621.8], [0.2119, 57078.6], [0.21180000000000002, 54973.6], [0.2117, 39272.0], [0.2116, 38345.4], [0.21150000000000002, 32015.5], [0.2114, 16463.0], [0.21130000000000002, 39692.4], [0.2112, 34960.0], [0.2111, 39344.0], [0.211, 36877.7], [0.2109, 46190.1], [0.21080000000000002, 76234.2], [0.2107, 10942.2], [0.2106, 14145.3], [0.21050000000000002, 12811.0], [0.2104, 14237.6], [0.21030000000000001, 9415.5]]","[[0.21230000000000002, 8651.3], [0.2124, 26591.0], [0.21250000000000002, 66228.9], [0.2126, 83377.4], [0.2127, 90254.0], [0.21280000000000002, 17694.7], [0.2129, 56128.5], [0.213, 69477.0], [0.2131, 10590.7], [0.2132, 28962.8], [0.21330000000000002, 8620.0], [0.2134, 14421.2], [0.21350000000000002, 27255.3], [0.2136, 8100.3], [0.2137, 3689.9], [0.21380000000000002, 10102.0], [0.2139, 20950.0], [0.214, 9579.4], [0.2141, 4502.6], [0.2142, 3246.8]]",2025-05-31 14:15:56,0.0,0.2112,500.0,0.0,0.0,0.2111,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9383.799999999994,928.9049000000011,2921.08564
1558,1748700957,0.2123,0.2123,0.2123,0.2123,0.0,0.0,0.0,0.0,0.0,"[[0.2122, 35213.6], [0.2121, 36890.5], [0.212, 43621.8], [0.2119, 57078.6], [0.21180000000000002, 54973.6], [0.2117, 39272.0], [0.2116, 38345.4], [0.21150000000000002, 32015.5], [0.2114, 16463.0], [0.21130000000000002, 39692.4], [0.2112, 34960.0], [0.2111, 39344.0], [0.211, 36877.7], [0.2109, 46190.1], [0.21080000000000002, 76234.2], [0.2107, 10942.2], [0.2106, 14145.3], [0.21050000000000002, 12811.0], [0.2104, 14237.6], [0.21030000000000001, 9415.5]]","[[0.21230000000000002, 8651.3], [0.2124, 26591.0], [0.21250000000000002, 69567.7], [0.2126, 80038.4], [0.2127, 90254.0], [0.21280000000000002, 17694.7], [0.2129, 56128.5], [0.213, 69477.0], [0.2131, 10590.7], [0.2132, 28962.8], [0.21330000000000002, 8620.0], [0.2134, 14421.2], [0.21350000000000002, 27255.3], [0.2136, 8100.3], [0.2137, 6108.8], [0.21380000000000002, 10102.0], [0.2139, 20950.0], [0.214, 9579.4], [0.2141, 4502.6], [0.2142, 3246.8]]",2025-05-31 14:15:57,0.0,0.2112,500.0,0.0,0.0,0.2111,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9383.799999999994,928.9049000000011,2921.08564
1559,1748700958,0.2123,0.2123,0.2123,0.2123,0.0,0.0,0.0,0.0,0.0,"[[0.2122, 35213.6], [0.2121, 36890.5], [0.212, 43621.8], [0.2119, 57078.6], [0.21180000000000002, 54973.6], [0.2117, 40339.8], [0.2116, 38345.4], [0.21150000000000002, 30953.0], [0.2114, 17418.8], [0.21130000000000002, 39692.4], [0.2112, 34960.0], [0.2111, 39344.0], [0.211, 35920.1], [0.2109, 46190.1], [0.21080000000000002, 76234.2], [0.2107, 10942.2], [0.2106, 14145.3], [0.21050000000000002, 12811.0], [0.2104, 14237.6], [0.21030000000000001, 9415.5]]","[[0.21230000000000002, 8604.1], [0.2124, 26591.0], [0.21250000000000002, 73374.7], [0.2126, 80038.4], [0.2127, 90254.0], [0.21280000000000002, 17694.7], [0.2129, 56128.5], [0.213, 69477.0], [0.2131, 10590.7], [0.2132, 28962.8], [0.21330000000000002, 8620.0], [0.2134, 14421.2], [0.21350000000000002, 27255.3], [0.2136, 8100.3], [0.2137, 6108.8], [0.21380000000000002, 10102.0], [0.2139, 20950.0], [0.214, 9579.4], [0.2141, 4502.6], [0.2142, 3246.8]]",2025-05-31 14:15:58,0.0,0.2112,500.0,0.0,0.0,0.2111,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9383.799999999994,928.9049000000011,2921.08564
1560,1748700959,0.2122,0.2122,0.2122,0.2122,4675.9,992.22598,4.0,0.0,0.0,"[[0.2122, 33213.6], [0.2121, 38890.5], [0.212, 43621.8], [0.2119, 57078.6], [0.21180000000000002, 54973.6], [0.2117, 40339.8], [0.2116, 38345.4], [0.21150000000000002, 30953.0], [0.2114, 17418.8], [0.21130000000000002, 39692.4], [0.2112, 34960.0], [0.2111, 39344.0], [0.211, 35920.1], [0.2109, 46190.1], [0.21080000000000002, 76234.2], [0.2107, 10942.2], [0.2106, 14145.3], [0.21050000000000002, 12811.0], [0.2104, 14237.6], [0.21030000000000001, 9415.5]]","[[0.21230000000000002, 10680.9], [0.2124, 26772.5], [0.21250000000000002, 73374.7], [0.2126, 80038.4], [0.2127, 90254.0], [0.21280000000000002, 17694.7], [0.2129, 56128.5], [0.213, 69448.8], [0.2131, 10590.7], [0.2132, 28962.8], [0.21330000000000002, 8620.0], [0.2134, 14421.2], [0.21350000000000002, 27255.3], [0.2136, 8573.9], [0.2137, 6108.8], [0.21380000000000002, 10102.0], [0.2139, 20950.0], [0.214, 9579.4], [0.2141, 4502.6], [0.2142, 3246.8]]",2025-05-31 14:15:59,4675.9,0.2112,500.0,0.0,0.0,0.2111,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9383.799999999994,928.9049000000011,2920.1472599999997
